subject_id,image,n_fix_clean,n_valid_trans
211,patch_062.jpg,10.0,9.0
211,patch_063.jpg,14.0,13.0
211,patch_064.jpg,10.0,9.0
211,patch_065.jpg,8.0,7.0
211,por_071.jpg,10.0,9.0
211,por_072.jpg,12.0,11.0
211,por_073.jpg,10.0,9.0
211,por_074.jpg,12.0,11.0
211,rand_075.jpg,11.0,10.0
211,rand_076.jpg,8.0,7.0
211,rand_077.jpg,8.0,7.0
211,rand_078.jpg,9.0,8.0
211,rand_079.jpg,10.0,9.0
211,sat_080.jpg,8.0,7.0
211,sat_081.jpg,8.0,7.0
211,sat_082.jpg,9.0,8.0
211,sat_083.jpg,10.0,9.0
211,sat_084.jpg,7.0,6.0
211,sat_085.jpg,12.0,11.0
211,sat_086.jpg,7.0,6.0
211,sat_087.jpg,11.0,10.0
211,soc_088.jpg,11.0,10.0
211,soc_089.jpg,14.0,13.0
211,soc_090.jpg,10.0,9.0
211,soc_091.jpg,16.0,15.0
211,soc_092.jpg,11.0,10.0
211,soc_093.jpg,15.0,14.0
211,soc_094.jpg,11.0,10.0
211,soc_095.jpg,13.0,12.0
211,soc_096.jpg,12.0,11.0
211,soc_097.jpg,11.0,10.0
211,soc_098.jpg,10.0,9.0
211,soc_099.jpg,11.0,10.0
211,soc_100.jpg,13.0,12.0
212,act_001.jpg,12.0,11.0
212,act_002.jpg,11.0,10.0
212,act_003.jpg,11.0,10.0
212,act_004.jpg,14.0,13.0
212,act_005.jpg,6.0,5.0
212,art_006.jpg,10.0,9.0
212,art_007.jpg,10.0,9.0
212,art_008.jpg,10.0,9.0
212,art_009.jpg,11.0,10.0
212,art_010.jpg,7.0,6.0
212,art_011.jpg,11.0,10.0
212,cat_012.jpg,11.0,10.0
212,cat_013.jpg,11.0,10.0
212,cat_014.jpg,10.0,9.0
212,cat_015.jpg,14.0,13.0
212,ind_016.jpg,14.0,13.0
212,ind_017.jpg,11.0,10.0
212,ind_018.jpg,10.0,9.0
212,ind_019.jpg,13.0,12.0
212,ind_020.jpg,14.0,13.0
212,ind_021.jpg,13.0,12.0
212,ind_022.jpg,11.0,10.0
212,ind_023.jpg,9.0,8.0
212,ind_024.jpg,9.0,8.0
212,ind_025.jpg,14.0,13.0
212,land_026.jpg,5.0,4.0
212,land_027.jpg,9.0,8.0
212,land_028.jpg,10.0,9.0
212,land_029.jpg,10.0,9.0
212,land_030.jpg,13.0,12.0
212,low_031.jpg,13.0,12.0
212,low_032.jpg,11.0,10.0
212,low_033.jpg,8.0,7.0
212,low_034.jpg,9.0,8.0
212,low_035.jpg,11.0,10.0
212,low_036.jpg,14.0,13.0
212,mood_37.jpg,6.0,5.0
212,mood_38.jpg,7.0,6.0
212,mood_39.jpg,15.0,14.0
212,mood_40.jpg,15.0,14.0
212,mood_41.jpg,15.0,14.0
212,mood_42.jpg,15.0,14.0
212,mood_43.jpg,13.0,12.0
212,mood_44.jpg,15.0,14.0
212,mood_45.jpg,11.0,10.0
212,mood_46.jpg,16.0,15.0
212,noi_047.jpg,12.0,11.0
212,noi_048.jpg,8.0,7.0
212,noi_049.jpg,9.0,8.0
212,noi_050.jpg,7.0,6.0
212,noi_051.jpg,6.0,5.0
212,noi_052.jpg,8.0,7.0
212,noi_053.jpg,15.0,14.0
212,outman_054.jpg,12.0,11.0
212,outman_055.jpg,10.0,9.0
212,outman_056.jpg,9.0,8.0
212,outman_057.jpg,11.0,10.0
212,outman_058.jpg,10.0,9.0
212,outman_059.jpg,11.0,10.0
212,outman_060.jpg,10.0,9.0
212,outman_061.jpg,8.0,7.0
212,pat_066.jpg,4.0,3.0
212,pat_067.jpg,13.0,12.0
212,pat_068.jpg,6.0,5.0
212,pat_069.jpg,10.0,9.0
212,pat_070.jpg,13.0,12.0
212,patch_062.jpg,13.0,12.0
212,patch_063.jpg,15.0,14.0
212,patch_064.jpg,11.0,10.0
212,patch_065.jpg,7.0,6.0
212,por_071.jpg,12.0,11.0
212,por_072.jpg,11.0,10.0
212,por_073.jpg,13.0,12.0
212,por_074.jpg,11.0,10.0
212,rand_075.jpg,10.0,9.0
212,rand_076.jpg,14.0,13.0
212,rand_077.jpg,11.0,10.0
212,rand_078.jpg,11.0,10.0
212,rand_079.jpg,11.0,10.0
212,sat_080.jpg,12.0,11.0
212,sat_081.jpg,9.0,8.0
212,sat_082.jpg,14.0,13.0
212,sat_083.jpg,7.0,6.0
212,sat_084.jpg,8.0,7.0
212,sat_085.jpg,12.0,11.0
212,sat_086.jpg,13.0,12.0
212,sat_087.jpg,9.0,8.0
212,soc_088.jpg,8.0,7.0
212,soc_089.jpg,10.0,9.0
212,soc_090.jpg,8.0,7.0
212,soc_091.jpg,16.0,15.0
212,soc_092.jpg,10.0,9.0
212,soc_093.jpg,12.0,11.0
212,soc_094.jpg,10.0,9.0
212,soc_095.jpg,11.0,10.0
212,soc_096.jpg,13.0,12.0
212,soc_097.jpg,11.0,10.0
212,soc_098.jpg,12.0,11.0
212,soc_099.jpg,13.0,12.0
212,soc_100.jpg,12.0,11.0
213,act_001.jpg,17.0,16.0
213,act_002.jpg,9.0,8.0
213,act_003.jpg,15.0,14.0
213,act_004.jpg,16.0,15.0
213,act_005.jpg,12.0,11.0
213,art_006.jpg,12.0,11.0
213,art_007.jpg,18.0,17.0
213,art_008.jpg,10.0,9.0
213,art_009.jpg,16.0,15.0
213,art_010.jpg,12.0,11.0
213,art_011.jpg,11.0,10.0
213,cat_012.jpg,15.0,14.0
213,cat_013.jpg,13.0,12.0
213,cat_014.jpg,11.0,10.0
213,cat_015.jpg,16.0,15.0
213,ind_016.jpg,14.0,13.0
213,ind_017.jpg,15.0,14.0
213,ind_018.jpg,11.0,10.0
213,ind_019.jpg,12.0,11.0
213,ind_020.jpg,17.0,16.0
213,ind_021.jpg,13.0,12.0
213,ind_022.jpg,13.0,12.0
213,ind_023.jpg,14.0,13.0
213,ind_024.jpg,12.0,11.0
213,ind_025.jpg,9.0,8.0
213,land_026.jpg,15.0,14.0
213,land_027.jpg,16.0,15.0
213,land_028.jpg,14.0,13.0
213,land_029.jpg,12.0,11.0
213,land_030.jpg,13.0,12.0
213,low_031.jpg,12.0,11.0
213,low_032.jpg,11.0,10.0
213,low_033.jpg,14.0,13.0
213,low_034.jpg,13.0,12.0
213,low_035.jpg,10.0,9.0
213,low_036.jpg,12.0,11.0
213,mood_37.jpg,13.0,12.0
213,mood_38.jpg,15.0,14.0
213,mood_39.jpg,16.0,15.0
213,mood_40.jpg,17.0,16.0
213,mood_41.jpg,6.0,5.0
213,mood_42.jpg,16.0,15.0
213,mood_43.jpg,20.0,19.0
213,mood_44.jpg,14.0,13.0
213,mood_45.jpg,14.0,13.0
213,mood_46.jpg,18.0,17.0
213,noi_047.jpg,9.0,8.0
213,noi_048.jpg,12.0,11.0
213,noi_049.jpg,13.0,12.0
213,noi_050.jpg,12.0,11.0
213,noi_051.jpg,12.0,11.0
213,noi_052.jpg,14.0,13.0
213,noi_053.jpg,14.0,13.0
213,outman_054.jpg,13.0,12.0
213,outman_055.jpg,14.0,13.0
213,outman_056.jpg,16.0,15.0
213,outman_057.jpg,18.0,17.0
213,outman_058.jpg,13.0,12.0
213,outman_059.jpg,13.0,12.0
213,outman_060.jpg,13.0,12.0
213,outman_061.jpg,14.0,13.0
213,pat_066.jpg,12.0,11.0
213,pat_067.jpg,9.0,8.0
213,pat_068.jpg,11.0,10.0
213,pat_069.jpg,9.0,8.0
213,pat_070.jpg,7.0,6.0
213,patch_062.jpg,14.0,13.0
213,patch_063.jpg,13.0,12.0
213,patch_064.jpg,13.0,12.0
213,patch_065.jpg,12.0,11.0
213,por_071.jpg,14.0,13.0
213,por_072.jpg,14.0,13.0
213,por_073.jpg,13.0,12.0
213,por_074.jpg,10.0,9.0
213,rand_075.jpg,9.0,8.0
213,rand_076.jpg,14.0,13.0
213,rand_077.jpg,15.0,14.0
213,rand_078.jpg,11.0,10.0
213,rand_079.jpg,13.0,12.0
213,sat_080.jpg,11.0,10.0
213,sat_081.jpg,14.0,13.0
213,sat_082.jpg,11.0,10.0
213,sat_083.jpg,10.0,9.0
213,sat_084.jpg,11.0,10.0
213,sat_085.jpg,12.0,11.0
213,sat_086.jpg,13.0,12.0
213,sat_087.jpg,13.0,12.0
213,soc_088.jpg,15.0,14.0
213,soc_089.jpg,17.0,16.0
213,soc_090.jpg,13.0,12.0
213,soc_091.jpg,16.0,15.0
213,soc_092.jpg,13.0,12.0
213,soc_093.jpg,12.0,11.0
213,soc_094.jpg,14.0,13.0
213,soc_095.jpg,16.0,15.0
213,soc_096.jpg,12.0,11.0
213,soc_097.jpg,14.0,13.0
213,soc_098.jpg,17.0,16.0
213,soc_099.jpg,10.0,9.0
213,soc_100.jpg,16.0,15.0
214,act_001.jpg,18.0,17.0
214,act_002.jpg,11.0,10.0
214,act_003.jpg,22.0,21.0
214,act_004.jpg,9.0,8.0
214,act_005.jpg,13.0,12.0
214,art_006.jpg,12.0,11.0
214,art_007.jpg,12.0,11.0
214,art_008.jpg,10.0,9.0
214,art_009.jpg,4.0,3.0
214,art_010.jpg,14.0,13.0
214,art_011.jpg,13.0,12.0
214,cat_012.jpg,13.0,12.0
214,cat_013.jpg,16.0,15.0
214,cat_014.jpg,11.0,10.0
214,cat_015.jpg,14.0,13.0
214,ind_016.jpg,12.0,11.0
214,ind_017.jpg,18.0,17.0
214,ind_018.jpg,11.0,10.0
214,ind_019.jpg,19.0,18.0
214,ind_020.jpg,12.0,11.0
214,ind_021.jpg,12.0,11.0
214,ind_022.jpg,13.0,12.0
214,ind_023.jpg,9.0,8.0
214,ind_024.jpg,11.0,10.0
214,ind_025.jpg,13.0,12.0
214,land_026.jpg,15.0,14.0
214,land_027.jpg,15.0,14.0
214,land_028.jpg,2.0,1.0
214,land_029.jpg,12.0,11.0
214,land_030.jpg,4.0,3.0
214,low_031.jpg,10.0,9.0
214,low_032.jpg,9.0,8.0
214,low_033.jpg,13.0,12.0
214,low_034.jpg,10.0,9.0
214,low_035.jpg,11.0,10.0
214,low_036.jpg,13.0,12.0
214,mood_37.jpg,17.0,16.0
214,mood_38.jpg,18.0,17.0
214,mood_39.jpg,15.0,14.0
214,mood_40.jpg,18.0,17.0
214,mood_41.jpg,17.0,16.0
214,mood_42.jpg,21.0,20.0
214,mood_43.jpg,22.0,21.0
214,mood_44.jpg,21.0,20.0
214,mood_45.jpg,21.0,20.0
214,mood_46.jpg,19.0,18.0
214,noi_047.jpg,16.0,15.0
214,noi_048.jpg,3.0,2.0
214,noi_049.jpg,11.0,10.0
214,noi_050.jpg,5.0,4.0
214,noi_051.jpg,3.0,2.0
214,noi_052.jpg,10.0,9.0
214,noi_053.jpg,7.0,6.0
214,outman_054.jpg,16.0,15.0
214,outman_055.jpg,16.0,15.0
214,outman_056.jpg,11.0,10.0
214,outman_057.jpg,12.0,11.0
214,outman_058.jpg,12.0,11.0
214,outman_059.jpg,21.0,20.0
214,outman_060.jpg,16.0,15.0
214,outman_061.jpg,15.0,14.0
214,pat_066.jpg,11.0,10.0
214,pat_067.jpg,1.0,0.0
214,pat_068.jpg,13.0,12.0
214,pat_069.jpg,8.0,7.0
214,pat_070.jpg,10.0,9.0
214,patch_062.jpg,11.0,10.0
214,patch_063.jpg,14.0,13.0
214,patch_064.jpg,16.0,15.0
214,patch_065.jpg,11.0,10.0
214,por_071.jpg,19.0,18.0
214,por_072.jpg,19.0,18.0
214,por_073.jpg,12.0,11.0
214,por_074.jpg,18.0,17.0
214,rand_075.jpg,10.0,9.0
214,rand_076.jpg,12.0,11.0
214,rand_077.jpg,10.0,9.0
214,rand_078.jpg,12.0,11.0
214,rand_079.jpg,18.0,17.0
214,sat_080.jpg,11.0,10.0
214,sat_081.jpg,18.0,17.0
214,sat_082.jpg,13.0,12.0
214,sat_083.jpg,15.0,14.0
214,sat_084.jpg,11.0,10.0
214,sat_085.jpg,15.0,14.0
214,sat_086.jpg,8.0,7.0
214,sat_087.jpg,11.0,10.0
214,soc_088.jpg,16.0,15.0
214,soc_089.jpg,17.0,16.0
214,soc_090.jpg,16.0,15.0
214,soc_091.jpg,18.0,17.0
214,soc_092.jpg,16.0,15.0
214,soc_093.jpg,15.0,14.0
214,soc_094.jpg,19.0,18.0
214,soc_095.jpg,16.0,15.0
214,soc_096.jpg,19.0,18.0
214,soc_097.jpg,19.0,18.0
214,soc_098.jpg,18.0,17.0
214,soc_099.jpg,20.0,19.0
214,soc_100.jpg,18.0,17.0
215,act_001.jpg,13.0,12.0
215,act_002.jpg,13.0,12.0
215,act_003.jpg,14.0,13.0
215,act_004.jpg,14.0,13.0
215,act_005.jpg,16.0,15.0
215,art_006.jpg,11.0,10.0
215,art_007.jpg,9.0,8.0
215,art_008.jpg,11.0,10.0
215,art_009.jpg,15.0,14.0
215,art_010.jpg,13.0,12.0
215,art_011.jpg,15.0,14.0
215,cat_012.jpg,15.0,14.0
215,cat_013.jpg,14.0,13.0
215,cat_014.jpg,11.0,10.0
215,cat_015.jpg,10.0,9.0
215,ind_016.jpg,14.0,13.0
215,ind_017.jpg,12.0,11.0
215,ind_018.jpg,16.0,15.0
215,ind_019.jpg,13.0,12.0
215,ind_020.jpg,14.0,13.0
215,ind_021.jpg,15.0,14.0
215,ind_022.jpg,13.0,12.0
215,ind_023.jpg,14.0,13.0
215,ind_024.jpg,14.0,13.0
215,ind_025.jpg,14.0,13.0
215,land_026.jpg,11.0,10.0
215,land_027.jpg,14.0,13.0
215,land_028.jpg,12.0,11.0
215,land_029.jpg,14.0,13.0
215,land_030.jpg,15.0,14.0
215,low_031.jpg,12.0,11.0
215,low_032.jpg,11.0,10.0
215,low_033.jpg,14.0,13.0
215,low_034.jpg,12.0,11.0
215,low_035.jpg,15.0,14.0
215,low_036.jpg,10.0,9.0
215,mood_37.jpg,15.0,14.0
215,mood_38.jpg,17.0,16.0
215,mood_39.jpg,13.0,12.0
215,mood_40.jpg,16.0,15.0
215,mood_41.jpg,11.0,10.0
215,mood_42.jpg,17.0,16.0
215,mood_43.jpg,15.0,14.0
215,mood_44.jpg,18.0,17.0
215,mood_45.jpg,16.0,15.0
215,mood_46.jpg,17.0,16.0
215,noi_047.jpg,8.0,7.0
215,noi_048.jpg,14.0,13.0
215,noi_049.jpg,14.0,13.0
215,noi_050.jpg,13.0,12.0
215,noi_051.jpg,12.0,11.0
215,noi_052.jpg,13.0,12.0
215,noi_053.jpg,12.0,11.0
215,outman_054.jpg,14.0,13.0
215,outman_055.jpg,13.0,12.0
215,outman_056.jpg,15.0,14.0
215,outman_057.jpg,13.0,12.0
215,outman_058.jpg,14.0,13.0
215,outman_059.jpg,13.0,12.0
215,outman_060.jpg,10.0,9.0
215,outman_061.jpg,14.0,13.0
215,pat_066.jpg,14.0,13.0
215,pat_067.jpg,12.0,11.0
215,pat_068.jpg,12.0,11.0
215,pat_069.jpg,15.0,14.0
215,pat_070.jpg,12.0,11.0
215,patch_062.jpg,16.0,15.0
215,patch_063.jpg,15.0,14.0
215,patch_064.jpg,16.0,15.0
215,patch_065.jpg,13.0,12.0
215,por_071.jpg,13.0,12.0
215,por_072.jpg,15.0,14.0
215,por_073.jpg,17.0,16.0
215,por_074.jpg,13.0,12.0
215,rand_075.jpg,14.0,13.0
215,rand_076.jpg,14.0,13.0
215,rand_077.jpg,11.0,10.0
215,rand_078.jpg,16.0,15.0
215,rand_079.jpg,15.0,14.0
215,sat_080.jpg,12.0,11.0
215,sat_081.jpg,16.0,15.0
215,sat_082.jpg,13.0,12.0
215,sat_083.jpg,15.0,14.0
215,sat_084.jpg,16.0,15.0
215,sat_085.jpg,16.0,15.0
215,sat_086.jpg,14.0,13.0
215,sat_087.jpg,15.0,14.0
215,soc_088.jpg,13.0,12.0
215,soc_089.jpg,17.0,16.0
215,soc_090.jpg,14.0,13.0
215,soc_091.jpg,14.0,13.0
215,soc_092.jpg,15.0,14.0
215,soc_093.jpg,18.0,17.0
215,soc_094.jpg,15.0,14.0
215,soc_095.jpg,14.0,13.0
215,soc_096.jpg,16.0,15.0
215,soc_097.jpg,14.0,13.0
215,soc_098.jpg,14.0,13.0
215,soc_099.jpg,17.0,16.0
215,soc_100.jpg,11.0,10.0
216,act_001.jpg,7.0,6.0
216,act_002.jpg,11.0,10.0
216,act_003.jpg,14.0,13.0
216,act_004.jpg,12.0,11.0
216,act_005.jpg,14.0,13.0
216,art_006.jpg,13.0,12.0
216,art_007.jpg,13.0,12.0
216,art_008.jpg,10.0,9.0
216,art_009.jpg,12.0,11.0
216,art_010.jpg,11.0,10.0
216,art_011.jpg,13.0,12.0
216,cat_012.jpg,14.0,13.0
216,cat_013.jpg,17.0,16.0
216,cat_014.jpg,,
216,cat_015.jpg,14.0,13.0
216,ind_016.jpg,10.0,9.0
216,ind_017.jpg,16.0,15.0
216,ind_018.jpg,14.0,13.0
216,ind_019.jpg,12.0,11.0
216,ind_020.jpg,13.0,12.0
216,ind_021.jpg,10.0,9.0
216,ind_022.jpg,14.0,13.0
216,ind_023.jpg,11.0,10.0
216,ind_024.jpg,9.0,8.0
216,ind_025.jpg,11.0,10.0
216,land_026.jpg,14.0,13.0
216,land_027.jpg,12.0,11.0
216,land_028.jpg,12.0,11.0
216,land_029.jpg,13.0,12.0
216,land_030.jpg,9.0,8.0
216,low_031.jpg,10.0,9.0
216,low_032.jpg,10.0,9.0
216,low_033.jpg,12.0,11.0
216,low_034.jpg,10.0,9.0
216,low_035.jpg,9.0,8.0
216,low_036.jpg,14.0,13.0
216,mood_37.jpg,,
216,mood_38.jpg,,
216,mood_39.jpg,,
216,mood_40.jpg,,
216,mood_41.jpg,3.0,2.0
216,mood_42.jpg,,
216,mood_43.jpg,6.0,5.0
216,mood_44.jpg,,
216,mood_45.jpg,,
216,mood_46.jpg,,
216,noi_047.jpg,12.0,11.0
216,noi_048.jpg,14.0,13.0
216,noi_049.jpg,12.0,11.0
216,noi_050.jpg,13.0,12.0
216,noi_051.jpg,13.0,12.0
216,noi_052.jpg,10.0,9.0
216,noi_053.jpg,11.0,10.0
216,outman_054.jpg,15.0,14.0
216,outman_055.jpg,10.0,9.0
216,outman_056.jpg,14.0,13.0
216,outman_057.jpg,16.0,15.0
216,outman_058.jpg,13.0,12.0
216,outman_059.jpg,14.0,13.0
216,outman_060.jpg,,
216,outman_061.jpg,,
216,pat_066.jpg,,
216,pat_067.jpg,,
216,pat_068.jpg,,
216,pat_069.jpg,,
216,pat_070.jpg,15.0,14.0
216,patch_062.jpg,,
216,patch_063.jpg,12.0,11.0
216,patch_064.jpg,,
216,patch_065.jpg,,
216,por_071.jpg,,
216,por_072.jpg,,
216,por_073.jpg,14.0,13.0
216,por_074.jpg,,
216,rand_075.jpg,4.0,3.0
216,rand_076.jpg,,
216,rand_077.jpg,,
216,rand_078.jpg,14.0,13.0
216,rand_079.jpg,2.0,1.0
216,sat_080.jpg,,
216,sat_081.jpg,,
216,sat_082.jpg,,
216,sat_083.jpg,13.0,12.0
216,sat_084.jpg,,
216,sat_085.jpg,,
216,sat_086.jpg,,
216,sat_087.jpg,,
216,soc_088.jpg,,
216,soc_089.jpg,3.0,2.0
216,soc_090.jpg,,
216,soc_091.jpg,11.0,10.0
216,soc_092.jpg,,
216,soc_093.jpg,,
216,soc_094.jpg,,
216,soc_095.jpg,,
216,soc_096.jpg,,
216,soc_097.jpg,11.0,10.0
216,soc_098.jpg,2.0,1.0
216,soc_099.jpg,15.0,14.0
216,soc_100.jpg,14.0,13.0
217,act_001.jpg,11.0,10.0
217,act_002.jpg,6.0,5.0
217,act_003.jpg,11.0,10.0
217,act_004.jpg,12.0,11.0
217,act_005.jpg,12.0,11.0
217,art_006.jpg,16.0,15.0
217,art_007.jpg,14.0,13.0
217,art_008.jpg,14.0,13.0
217,art_009.jpg,9.0,8.0
217,art_010.jpg,12.0,11.0
217,art_011.jpg,13.0,12.0
217,cat_012.jpg,3.0,2.0
217,cat_013.jpg,13.0,12.0
217,cat_014.jpg,16.0,15.0
217,cat_015.jpg,13.0,12.0
217,ind_016.jpg,14.0,13.0
217,ind_017.jpg,11.0,10.0
217,ind_018.jpg,14.0,13.0
217,ind_019.jpg,14.0,13.0
217,ind_020.jpg,10.0,9.0
217,ind_021.jpg,14.0,13.0
217,ind_022.jpg,3.0,2.0
217,ind_023.jpg,10.0,9.0
217,ind_024.jpg,12.0,11.0
217,ind_025.jpg,13.0,12.0
217,land_026.jpg,13.0,12.0
217,land_027.jpg,13.0,12.0
217,land_028.jpg,14.0,13.0
217,land_029.jpg,14.0,13.0
217,land_030.jpg,14.0,13.0
217,low_031.jpg,13.0,12.0
217,low_032.jpg,12.0,11.0
217,low_033.jpg,15.0,14.0
217,low_034.jpg,9.0,8.0
217,low_035.jpg,14.0,13.0
217,low_036.jpg,13.0,12.0
217,mood_37.jpg,15.0,14.0
217,mood_38.jpg,14.0,13.0
217,mood_39.jpg,15.0,14.0
217,mood_40.jpg,10.0,9.0
217,mood_41.jpg,16.0,15.0
217,mood_42.jpg,12.0,11.0
217,mood_43.jpg,8.0,7.0
217,mood_44.jpg,14.0,13.0
217,mood_45.jpg,10.0,9.0
217,mood_46.jpg,11.0,10.0
217,noi_047.jpg,13.0,12.0
217,noi_048.jpg,14.0,13.0
217,noi_049.jpg,11.0,10.0
217,noi_050.jpg,12.0,11.0
217,noi_051.jpg,11.0,10.0
217,noi_052.jpg,10.0,9.0
217,noi_053.jpg,13.0,12.0
217,outman_054.jpg,12.0,11.0
217,outman_055.jpg,13.0,12.0
217,outman_056.jpg,10.0,9.0
217,outman_057.jpg,14.0,13.0
217,outman_058.jpg,14.0,13.0
217,outman_059.jpg,16.0,15.0
217,outman_060.jpg,14.0,13.0
217,outman_061.jpg,12.0,11.0
217,pat_066.jpg,15.0,14.0
217,pat_067.jpg,10.0,9.0
217,pat_068.jpg,2.0,1.0
217,pat_069.jpg,12.0,11.0
217,pat_070.jpg,13.0,12.0
217,patch_062.jpg,15.0,14.0
217,patch_063.jpg,14.0,13.0
217,patch_064.jpg,14.0,13.0
217,patch_065.jpg,17.0,16.0
217,por_071.jpg,13.0,12.0
217,por_072.jpg,16.0,15.0
217,por_073.jpg,7.0,6.0
217,por_074.jpg,12.0,11.0
217,rand_075.jpg,13.0,12.0
217,rand_076.jpg,15.0,14.0
217,rand_077.jpg,15.0,14.0
217,rand_078.jpg,13.0,12.0
217,rand_079.jpg,16.0,15.0
217,sat_080.jpg,14.0,13.0
217,sat_081.jpg,12.0,11.0
217,sat_082.jpg,7.0,6.0
217,sat_083.jpg,10.0,9.0
217,sat_084.jpg,16.0,15.0
217,sat_085.jpg,16.0,15.0
217,sat_086.jpg,12.0,11.0
217,sat_087.jpg,15.0,14.0
217,soc_088.jpg,17.0,16.0
217,soc_089.jpg,16.0,15.0
217,soc_090.jpg,17.0,16.0
217,soc_091.jpg,13.0,12.0
217,soc_092.jpg,16.0,15.0
217,soc_093.jpg,16.0,15.0
217,soc_094.jpg,13.0,12.0
217,soc_095.jpg,13.0,12.0
217,soc_096.jpg,16.0,15.0
217,soc_097.jpg,18.0,17.0
217,soc_098.jpg,14.0,13.0
217,soc_099.jpg,15.0,14.0
217,soc_100.jpg,11.0,10.0
219,act_001.jpg,13.0,12.0
219,act_002.jpg,16.0,15.0
219,act_003.jpg,17.0,16.0
219,act_004.jpg,13.0,12.0
219,act_005.jpg,17.0,16.0
219,art_006.jpg,17.0,16.0
219,art_007.jpg,14.0,13.0
219,art_008.jpg,13.0,12.0
219,art_009.jpg,16.0,15.0
219,art_010.jpg,15.0,14.0
219,art_011.jpg,14.0,13.0
219,cat_012.jpg,18.0,17.0
219,cat_013.jpg,14.0,13.0
219,cat_014.jpg,15.0,14.0
219,cat_015.jpg,17.0,16.0
219,ind_016.jpg,17.0,16.0
219,ind_017.jpg,11.0,10.0
219,ind_018.jpg,15.0,14.0
219,ind_019.jpg,15.0,14.0
219,ind_020.jpg,13.0,12.0
219,ind_021.jpg,14.0,13.0
219,ind_022.jpg,15.0,14.0
219,ind_023.jpg,12.0,11.0
219,ind_024.jpg,14.0,13.0
219,ind_025.jpg,15.0,14.0
219,land_026.jpg,14.0,13.0
219,land_027.jpg,15.0,14.0
219,land_028.jpg,13.0,12.0
219,land_029.jpg,18.0,17.0
219,land_030.jpg,13.0,12.0
219,low_031.jpg,11.0,10.0
219,low_032.jpg,14.0,13.0
219,low_033.jpg,16.0,15.0
219,low_034.jpg,13.0,12.0
219,low_035.jpg,10.0,9.0
219,low_036.jpg,17.0,16.0
219,mood_37.jpg,14.0,13.0
219,mood_38.jpg,13.0,12.0
219,mood_39.jpg,15.0,14.0
219,mood_40.jpg,12.0,11.0
219,mood_41.jpg,15.0,14.0
219,mood_42.jpg,15.0,14.0
219,mood_43.jpg,17.0,16.0
219,mood_44.jpg,16.0,15.0
219,mood_45.jpg,19.0,18.0
219,mood_46.jpg,15.0,14.0
219,noi_047.jpg,15.0,14.0
219,noi_048.jpg,14.0,13.0
219,noi_049.jpg,15.0,14.0
219,noi_050.jpg,18.0,17.0
219,noi_051.jpg,12.0,11.0
219,noi_052.jpg,12.0,11.0
219,noi_053.jpg,4.0,3.0
219,outman_054.jpg,11.0,10.0
219,outman_055.jpg,13.0,12.0
219,outman_056.jpg,12.0,11.0
219,outman_057.jpg,16.0,15.0
219,outman_058.jpg,2.0,1.0
219,outman_059.jpg,12.0,11.0
219,outman_060.jpg,16.0,15.0
219,outman_061.jpg,15.0,14.0
219,pat_066.jpg,12.0,11.0
219,pat_067.jpg,16.0,15.0
219,pat_068.jpg,18.0,17.0
219,pat_069.jpg,17.0,16.0
219,pat_070.jpg,18.0,17.0
219,patch_062.jpg,13.0,12.0
219,patch_063.jpg,14.0,13.0
219,patch_064.jpg,11.0,10.0
219,patch_065.jpg,13.0,12.0
219,por_071.jpg,17.0,16.0
219,por_072.jpg,16.0,15.0
219,por_073.jpg,17.0,16.0
219,por_074.jpg,16.0,15.0
219,rand_075.jpg,18.0,17.0
219,rand_076.jpg,15.0,14.0
219,rand_077.jpg,15.0,14.0
219,rand_078.jpg,14.0,13.0
219,rand_079.jpg,12.0,11.0
219,sat_080.jpg,15.0,14.0
219,sat_081.jpg,16.0,15.0
219,sat_082.jpg,13.0,12.0
219,sat_083.jpg,14.0,13.0
219,sat_084.jpg,16.0,15.0
219,sat_085.jpg,17.0,16.0
219,sat_086.jpg,16.0,15.0
219,sat_087.jpg,14.0,13.0
219,soc_088.jpg,13.0,12.0
219,soc_089.jpg,16.0,15.0
219,soc_090.jpg,14.0,13.0
219,soc_091.jpg,13.0,12.0
219,soc_092.jpg,12.0,11.0
219,soc_093.jpg,13.0,12.0
219,soc_094.jpg,11.0,10.0
219,soc_095.jpg,9.0,8.0
219,soc_096.jpg,14.0,13.0
219,soc_097.jpg,13.0,12.0
219,soc_098.jpg,16.0,15.0
219,soc_099.jpg,12.0,11.0
219,soc_100.jpg,11.0,10.0
220,act_001.jpg,11.0,10.0
220,act_002.jpg,11.0,10.0
220,act_003.jpg,12.0,11.0
220,act_004.jpg,11.0,10.0
220,act_005.jpg,9.0,8.0
220,art_006.jpg,8.0,7.0
220,art_007.jpg,13.0,12.0
220,art_008.jpg,10.0,9.0
220,art_009.jpg,9.0,8.0
220,art_010.jpg,10.0,9.0
220,art_011.jpg,9.0,8.0
220,cat_012.jpg,8.0,7.0
220,cat_013.jpg,13.0,12.0
220,cat_014.jpg,9.0,8.0
220,cat_015.jpg,10.0,9.0
220,ind_016.jpg,9.0,8.0
220,ind_017.jpg,11.0,10.0
220,ind_018.jpg,8.0,7.0
220,ind_019.jpg,13.0,12.0
220,ind_020.jpg,10.0,9.0
220,ind_021.jpg,6.0,5.0
220,ind_022.jpg,8.0,7.0
220,ind_023.jpg,11.0,10.0
